Match ID,Match URL,League,League ID,Match Start Time,Home Team,Away Team,event_playerName,event_teamName,event_id,event_eventType,event_situation,event_expectedGoals,event_expectedGoalsOnTarget,event_teamId,event_playerId,event_x,event_y,event_min,event_minAdded,event_isBlocked,event_isOnTarget,event_goalCrossedY,event_shotType,event_period,event_isOwnGoal
3608076,https://www.fotmob.com/livescores/3608076/matchfacts/celtic-vs-st.-mirren,Scotland Premiership,64,21-August-2021,Celtic,St. Mirren,Liel Abada,Celtic,2321306481,Miss,SetPiece,0.0662,,9925,1091975,96.1228040718214,36.13499941825867,20,,False,False,67.80322274870001,Header,FirstHalf,False
3608076,https://www.fotmob.com/livescores/3608076/matchfacts/celtic-vs-st.-mirren,Scotland Premiership,64,21-August-2021,Celtic,St. Mirren,Liel Abada,Celtic,2321309717,Goal,RegularPlay,0.3889,0.9444,9925,1091975,99.68965661975413,30.492501163482665,22,,False,True,37.27875,Header,FirstHalf,False
3608076,https://www.fotmob.com/livescores/3608076/matchfacts/celtic-vs-st.-mirren,Scotland Premiership,64,21-August-2021,Celtic,St. Mirren,Callum McGregor,Celtic,2321315363,Miss,RegularPlay,0.0549,,9925,111060,87.53382189112412,32.780001163482666,25,,False,False,40.889761905,LeftFoot,FirstHalf,False
3608076,https://www.fotmob.com/livescores/3608076/matchfacts/celtic-vs-st.-mirren,Scotland Premiership,64,21-August-2021,Celtic,St. Mirren,Greg Kiltie,St. Mirren,2321319017,Miss,RegularPlay,0.086,,9800,448812,98.14912575127859,31.178749418258665,27,,False,False,40.217380953,Header,FirstHalf,False
3608076,https://www.fotmob.com/livescores/3608076/matchfacts/celtic-vs-st.-mirren,Scotland Premiership,64,21-August-2021,Celtic,St. Mirren,David Turnbull,Celtic,2321320205,Goal,RegularPlay,0.0374,0.3448,9925,750845,80.23252427279999,38.20023745576755,28,,False,True,31.1025,RightFoot,FirstHalf,False
3608076,https://www.fotmob.com/livescores/3608076/matchfacts/celtic-vs-st.-mirren,Scotland Premiership,64,21-August-2021,Celtic,St. Mirren,Callum McGregor,Celtic,2321322339,Miss,RegularPlay,0.0349,,9925,111060,81.69660537933113,32.16999883651733,30,,False,False,28.539047618000005,LeftFoot,FirstHalf,False
3608076,https://www.fotmob.com/livescores/3608076/matchfacts/celtic-vs-st.-mirren,Scotland Premiership,64,21-August-2021,Celtic,St. Mirren,Kyogo Furuhashi,Celtic,2321324421,Miss,RegularPlay,0.6594,,9925,826089,103.577586207,37.744,31,,False,False,36.51625,LeftFoot,FirstHalf,False
3608076,https://www.fotmob.com/livescores/3608076/matchfacts/celtic-vs-st.-mirren,Scotland Premiership,64,21-August-2021,Celtic,St. Mirren,Anthony Ralston,Celtic,2321330477,Miss,FromCorner,0.0256,,9925,668422,86.03087907624823,20.986496284056432,34,,False,False,35.0675,LeftFoot,FirstHalf,False
3608076,https://www.fotmob.com/livescores/3608076/matchfacts/celtic-vs-st.-mirren,Scotland Premiership,64,21-August-2021,Celtic,St. Mirren,Joe Shaughnessy,St. Mirren,2321332253,AttemptSaved,SetPiece,0.0354,0.0587,9800,189927,90.4000015258789,36.97375116348267,36,,False,True,32.551249999999996,Header,FirstHalf,False
3608076,https://www.fotmob.com/livescores/3608076/matchfacts/celtic-vs-st.-mirren,Scotland Premiership,64,21-August-2021,Celtic,St. Mirren,Odsonne Edouard,Celtic,2321338133,Miss,RegularPlay,0.1018,,9925,637746,96.9912265970607,30.64499883651733,36,,False,False,67.1472985777,RightFoot,FirstHalf,False
3608076,https://www.fotmob.com/livescores/3608076/matchfacts/celtic-vs-st.-mirren,Scotland Premiership,64,21-August-2021,Celtic,St. Mirren,Greg Taylor,Celtic,2321334667,AttemptSaved,RegularPlay,0.4874,0.6031,9925,744907,102.53448420575414,28.70714413846489,37,,False,True,32.856249999999996,RightFoot,FirstHalf,False
3608076,https://www.fotmob.com/livescores/3608076/matchfacts/celtic-vs-st.-mirren,Scotland Premiership,64,21-August-2021,Celtic,St. Mirren,Odsonne Edouard,Celtic,2321334847,Post,RegularPlay,0.8212,,9925,637746,102.34482469249173,32.474999999999994,37,,False,True,34.99125,RightFoot,FirstHalf,False
3608076,https://www.fotmob.com/livescores/3608076/matchfacts/celtic-vs-st.-mirren,Scotland Premiership,64,21-August-2021,Celtic,St. Mirren,Odsonne Edouard,Celtic,2321339605,Miss,RegularPlay,0.0679,,9925,637746,92.80000305175781,26.054063382148744,40,,False,False,27.110238095,RightFoot,FirstHalf,False
3608076,https://www.fotmob.com/livescores/3608076/matchfacts/celtic-vs-st.-mirren,Scotland Premiership,64,21-August-2021,Celtic,St. Mirren,David Turnbull,Celtic,2321348411,Goal,RegularPlay,0.5923,0.9607,9925,750845,99.97413503749173,32.474999999999994,44,,False,True,36.05875,RightFoot,FirstHalf,False
3608076,https://www.fotmob.com/livescores/3608076/matchfacts/celtic-vs-st.-mirren,Scotland Premiership,64,21-August-2021,Celtic,St. Mirren,David Turnbull,Celtic,2321371707,AttemptSaved,FromCorner,0.0209,0.0244,9925,750845,83.83640433026888,51.84789701901287,51,,False,True,33.695,RightFoot,SecondHalf,False
3608076,https://www.fotmob.com/livescores/3608076/matchfacts/celtic-vs-st.-mirren,Scotland Premiership,64,21-August-2021,Celtic,St. Mirren,Cameron MacPherson,St. Mirren,2321383175,Miss,RegularPlay,0.0503,,9800,888917,90.30000305175781,37.507498836517335,56,,False,False,21.7571974559,RightFoot,SecondHalf,False
3608076,https://www.fotmob.com/livescores/3608076/matchfacts/celtic-vs-st.-mirren,Scotland Premiership,64,21-August-2021,Celtic,St. Mirren,David Turnbull,Celtic,2321385439,Miss,RegularPlay,0.0317,,9925,750845,79.44417819533112,31.86500058174133,57,,False,False,38.452380954,RightFoot,SecondHalf,False
3608076,https://www.fotmob.com/livescores/3608076/matchfacts/celtic-vs-st.-mirren,Scotland Premiership,64,21-August-2021,Celtic,St. Mirren,Kyogo Furuhashi,Celtic,2321392957,AttemptSaved,RegularPlay,0.7929,0.9801,9925,826089,102.43965806650827,31.559999418258663,61,,False,True,31.48375,LeftFoot,SecondHalf,False
3608076,https://www.fotmob.com/livescores/3608076/matchfacts/celtic-vs-st.-mirren,Scotland Premiership,64,21-August-2021,Celtic,St. Mirren,Odsonne Edouard,Celtic,2321395953,Goal,RegularPlay,0.4636,0.9216,9925,637746,98.05262863382141,36.13499941825867,62,,False,True,36.97375,RightFoot,SecondHalf,False
3608076,https://www.fotmob.com/livescores/3608076/matchfacts/celtic-vs-st.-mirren,Scotland Premiership,64,21-August-2021,Celtic,St. Mirren,Odsonne Edouard,Celtic,2321404279,Miss,RegularPlay,0.0658,,9925,637746,97.8596491223,21.617070601843565,66,,False,False,40.721666666999994,RightFoot,SecondHalf,False
3608076,https://www.fotmob.com/livescores/3608076/matchfacts/celtic-vs-st.-mirren,Scotland Premiership,64,21-August-2021,Celtic,St. Mirren,Anthony Ralston,Celtic,2321409205,AttemptSaved,RegularPlay,0.0625,0.0381,9925,668422,97.8596491223,20.916433658843566,69,,False,True,34.61,RightFoot,SecondHalf,False
3608076,https://www.fotmob.com/livescores/3608076/matchfacts/celtic-vs-st.-mirren,Scotland Premiership,64,21-August-2021,Celtic,St. Mirren,Tom Rogic,Celtic,2321414673,AttemptSaved,RegularPlay,0.3224,0.1104,9925,303899,94.28947662727859,28.118810164232446,72,,False,True,33.8475,LeftFoot,SecondHalf,False
3608076,https://www.fotmob.com/livescores/3608076/matchfacts/celtic-vs-st.-mirren,Scotland Premiership,64,21-August-2021,Celtic,St. Mirren,Ismaila Soro,Celtic,2321419515,Miss,RegularPlay,0.0266,,9925,896481,76.17815706006556,25.01343661785126,74,,False,False,28.202857142,RightFoot,SecondHalf,False
3608076,https://www.fotmob.com/livescores/3608076/matchfacts/celtic-vs-st.-mirren,Scotland Premiership,64,21-August-2021,Celtic,St. Mirren,Ryan Christie,Celtic,2321430737,AttemptSaved,RegularPlay,0.2788,0.2942,9925,439369,102.53448420575414,41.48343705892563,81,,False,True,35.448750000000004,Header,SecondHalf,False
3608076,https://www.fotmob.com/livescores/3608076/matchfacts/celtic-vs-st.-mirren,Scotland Premiership,64,21-August-2021,Celtic,St. Mirren,Carl Starfelt,Celtic,2321435035,Miss,FromCorner,0.0736,,9925,497662,97.6666696107786,32.09375,83,,False,False,42.1771875,Header,SecondHalf,False
3608076,https://www.fotmob.com/livescores/3608076/matchfacts/celtic-vs-st.-mirren,Scotland Premiership,64,21-August-2021,Celtic,St. Mirren,David Turnbull,Celtic,2321436527,Goal,RegularPlay,0.4948,0.9377,9925,750845,97.2807032260393,34.22874941825867,84,,False,True,31.254999999999995,LeftFoot,SecondHalf,False
3608079,https://www.fotmob.com/livescores/3608079/matchfacts/livingston-vs-motherwell,Scotland Premiership,64,21-August-2021,Livingston,Motherwell,Kaiyne Woolery,Motherwell,2321276615,AttemptSaved,RegularPlay,0.4189,0.4342,9927,470724,103.48276006775413,37.507498836517335,5,,False,True,35.6775,RightFoot,FirstHalf,False
3608079,https://www.fotmob.com/livescores/3608079/matchfacts/livingston-vs-motherwell,Scotland Premiership,64,21-August-2021,Livingston,Motherwell,Mark O'Hara,Motherwell,2321285801,Miss,RegularPlay,0.0469,,9927,384144,89.5,42.35062455892563,9,,False,False,43.5103184664,RightFoot,FirstHalf,False
3608079,https://www.fotmob.com/livescores/3608079/matchfacts/livingston-vs-motherwell,Scotland Premiership,64,21-August-2021,Livingston,Motherwell,Bevis Mugabi,Motherwell,2321334617,Miss,ThrowInSetPiece,0.0468,,9927,660317,97.57017249332141,42.870937941074374,36,,False,False,22.457834398899998,Header,FirstHalf,False
3608079,https://www.fotmob.com/livescores/3608079/matchfacts/livingston-vs-motherwell,Scotland Premiership,64,21-August-2021,Livingston,Motherwell,Alan Forrest,Livingston,2321337739,Goal,RegularPlay,0.0445,0.5794,8282,470409,89.30000305175781,43.44025370301287,38,,False,True,30.645,LeftFoot,FirstHalf,False
3608079,https://www.fotmob.com/livescores/3608079/matchfacts/livingston-vs-motherwell,Scotland Premiership,64,21-August-2021,Livingston,Motherwell,Odin Bailey,Livingston,2321346613,Miss,RegularPlay,0.0418,,8282,932610,86.46029247912412,27.61452252653511,43,,False,False,27.53047619,RightFoot,FirstHalf,False
3608079,https://www.fotmob.com/livescores/3608079/matchfacts/livingston-vs-motherwell,Scotland Premiership,64,21-August-2021,Livingston,Motherwell,Anthony Watt,Motherwell,2321371559,Goal,FromCorner,0.6922,0.9883,9927,188506,102.72413648424586,35.98249883651734,48,,False,True,37.2025,Header,SecondHalf,False
3608079,https://www.fotmob.com/livescores/3608079/matchfacts/livingston-vs-motherwell,Scotland Premiership,64,21-August-2021,Livingston,Motherwell,Kaiyne Woolery,Motherwell,2321397631,AttemptSaved,RegularPlay,0.0547,0.036,9927,470724,93,46.38293207087426,60,,False,True,34.4575,RightFoot,SecondHalf,False
3608079,https://www.fotmob.com/livescores/3608079/matchfacts/livingston-vs-motherwell,Scotland Premiership,64,21-August-2021,Livingston,Motherwell,Bruce Anderson,Livingston,2321398959,Miss,FastBreak,0.0996,,8282,769935,96.8947368413,22.03745169855643,61,,False,False,26.942142857,RightFoot,SecondHalf,False
3608079,https://www.fotmob.com/livescores/3608079/matchfacts/livingston-vs-motherwell,Scotland Premiership,64,21-August-2021,Livingston,Motherwell,Jackson Longridge,Livingston,2321403513,AttemptSaved,RegularPlay,0.0333,0.1176,8282,316701,92.30000305175781,53.59948937651287,63,,False,True,36.440000000000005,LeftFoot,SecondHalf,False
3608079,https://www.fotmob.com/livescores/3608079/matchfacts/livingston-vs-motherwell,Scotland Premiership,64,21-August-2021,Livingston,Motherwell,Jackson Longridge,Livingston,2321423081,Miss,RegularPlay,0.0536,,8282,316701,96.9912265970607,38.45237967153511,73,,False,False,45.4020382125,Header,SecondHalf,False
3608079,https://www.fotmob.com/livescores/3608079/matchfacts/livingston-vs-motherwell,Scotland Premiership,64,21-August-2021,Livingston,Motherwell,Nicky Devlin,Livingston,2321426611,Miss,RegularPlay,0.3751,,8282,201689,95.5438581755607,30.220000091552734,75,,False,False,33.161249999999995,RightFoot,SecondHalf,False
3608079,https://www.fotmob.com/livescores/3608079/matchfacts/livingston-vs-motherwell,Scotland Premiership,64,21-August-2021,Livingston,Motherwell,Anthony Watt,Motherwell,2321432681,AttemptSaved,RegularPlay,0.0488,0.1673,9927,188506,91.4000015258789,44.00076539558714,79,,False,True,36.36375,RightFoot,SecondHalf,False
3608079,https://www.fotmob.com/livescores/3608079/matchfacts/livingston-vs-motherwell,Scotland Premiership,64,21-August-2021,Livingston,Motherwell,Liam Grimshaw,Motherwell,2321432807,Goal,RegularPlay,0.6451,0.9032,9927,674221,103.38793392850828,38.20023745576755,79,,False,True,36.5925,LeftFoot,SecondHalf,False
3608079,https://www.fotmob.com/livescores/3608079/matchfacts/livingston-vs-motherwell,Scotland Premiership,64,21-August-2021,Livingston,Motherwell,Anthony Watt,Motherwell,2321435747,Miss,RegularPlay,0.0273,,9927,188506,77.4169902928,24.139362527556433,81,,False,False,44.2109554094,RightFoot,SecondHalf,False
3608079,https://www.fotmob.com/livescores/3608079/matchfacts/livingston-vs-motherwell,Scotland Premiership,64,21-August-2021,Livingston,Motherwell,Anthony Watt,Motherwell,2321436841,AttemptSaved,RegularPlay,0.074,0.0375,9927,188506,95.9298245603,43.650446924087134,81,,False,True,34.68625,LeftFoot,SecondHalf,False
3608079,https://www.fotmob.com/livescores/3608079/matchfacts/livingston-vs-motherwell,Scotland Premiership,64,21-August-2021,Livingston,Motherwell,Jack Hamilton,Livingston,2321446733,AttemptSaved,RegularPlay,0.0552,0.2538,8282,865355,94.7719327677786,37.86404890346489,87,,False,True,31.254999999999995,Header,SecondHalf,False
3608079,https://www.fotmob.com/livescores/3608079/matchfacts/livingston-vs-motherwell,Scotland Premiership,64,21-August-2021,Livingston,Motherwell,Jack Fitzwater,Livingston,2321450165,Miss,SetPiece,0.0961,,8282,677988,99.11403803227859,37.708000091552734,88,,False,False,45.05171974100001,Header,SecondHalf,False
3608079,https://www.fotmob.com/livescores/3608079/matchfacts/livingston-vs-motherwell,Scotland Premiership,64,21-August-2021,Livingston,Motherwell,Alan Forrest,Livingston,2321452213,Miss,RegularPlay,0.042,,8282,470409,92,47.99439383251287,90,0,False,False,22.597961787499997,RightFoot,SecondHalf,False
3608079,https://www.fotmob.com/livescores/3608079/matchfacts/livingston-vs-motherwell,Scotland Premiership,64,21-August-2021,Livingston,Motherwell,Alan Forrest,Livingston,2321454063,Miss,RegularPlay,0.0317,,8282,470409,82.03446430153443,23.368662959343567,90,1,False,False,37.72,LeftFoot,SecondHalf,False
3608070,https://www.fotmob.com/livescores/3608070/matchfacts/celtic-vs-dundee-fc,Scotland Premiership,64,08-August-2021,Celtic,Dundee FC,Kyogo Furuhashi,Celtic,2316828555,Miss,RegularPlay,0.4149,,9925,826089,95.5438581755607,32.01750116348266,10,,False,False,29.127380951,RightFoot,FirstHalf,False
3608070,https://www.fotmob.com/livescores/3608070/matchfacts/celtic-vs-dundee-fc,Scotland Premiership,64,08-August-2021,Celtic,Dundee FC,Ryan Christie,Celtic,2316832785,Miss,FreeKick,0.0988,,9925,439369,86.46029247912412,32.474999999999994,15,,False,False,31.1025,LeftFoot,FirstHalf,False
3608070,https://www.fotmob.com/livescores/3608070/matchfacts/celtic-vs-dundee-fc,Scotland Premiership,64,08-August-2021,Celtic,Dundee FC,Ryan Christie,Celtic,2316834017,AttemptSaved,RegularPlay,0.0302,0.114,9925,439369,80.45776355426887,23.9291719792,17,,False,True,34.99125,LeftFoot,FirstHalf,False
3608070,https://www.fotmob.com/livescores/3608070/matchfacts/celtic-vs-dundee-fc,Scotland Premiership,64,08-August-2021,Celtic,Dundee FC,Anthony Ralston,Celtic,2316834389,Miss,FromCorner,0.0515,,9925,668422,96.60526021232141,38.87261776653511,17,,False,False,24.955625,Header,FirstHalf,False
3608070,https://www.fotmob.com/livescores/3608070/matchfacts/celtic-vs-dundee-fc,Scotland Premiership,64,08-August-2021,Celtic,Dundee FC,Kyogo Furuhashi,Celtic,2316836255,Goal,RegularPlay,0.6072,0.9324,9925,826089,99.784482759,32.01750116348266,20,,False,True,35.9825,RightFoot,FirstHalf,False
3608070,https://www.fotmob.com/livescores/3608070/matchfacts/celtic-vs-dundee-fc,Scotland Premiership,64,08-August-2021,Celtic,Dundee FC,Liel Abada,Celtic,2316838465,Miss,RegularPlay,0.0265,,9925,1091975,81.24611822406555,16.29222956777178,24,,False,False,43.5103184664,LeftFoot,FirstHalf,False
3608070,https://www.fotmob.com/livescores/3608070/matchfacts/celtic-vs-dundee-fc,Scotland Premiership,64,08-August-2021,Celtic,Dundee FC,Kyogo Furuhashi,Celtic,2316839171,Goal,RegularPlay,0.8144,0.924,9925,826089,102.34482469249173,32.24625058174133,25,,False,True,33.61875,RightFoot,FirstHalf,False
3608070,https://www.fotmob.com/livescores/3608070/matchfacts/celtic-vs-dundee-fc,Scotland Premiership,64,08-August-2021,Celtic,Dundee FC,Liel Abada,Celtic,2316840029,Miss,RegularPlay,0.0701,,9925,1091975,93.69999694824219,25.59156161785126,27,,False,False,42.9865625,RightFoot,FirstHalf,False
3608070,https://www.fotmob.com/livescores/3608070/matchfacts/celtic-vs-dundee-fc,Scotland Premiership,64,08-August-2021,Celtic,Dundee FC,Ryan Christie,Celtic,2316840103,AttemptSaved,RegularPlay,0.0669,0.3545,9925,439369,90.5999984741211,37.35500116348267,27,,False,True,36.8975,LeftFoot,FirstHalf,False
3608070,https://www.fotmob.com/livescores/3608070/matchfacts/celtic-vs-dundee-fc,Scotland Premiership,64,08-August-2021,Celtic,Dundee FC,Liel Abada,Celtic,2316841399,AttemptSaved,RegularPlay,0.0707,0.1398,9925,1091975,91,32.856249999999996,30,,False,True,32.24625,LeftFoot,FirstHalf,False
3608070,https://www.fotmob.com/livescores/3608070/matchfacts/celtic-vs-dundee-fc,Scotland Premiership,64,08-August-2021,Celtic,Dundee FC,David Turnbull,Celtic,2316851921,AttemptSaved,RegularPlay,0.0335,0.2349,9925,750845,82.37233181606557,42.35062455892563,42,,False,True,32.0175,RightFoot,FirstHalf,False
3608070,https://www.fotmob.com/livescores/3608070/matchfacts/celtic-vs-dundee-fc,Scotland Premiership,64,08-August-2021,Celtic,Dundee FC,David Turnbull,Celtic,2316853257,AttemptSaved,RegularPlay,0.028,0.3077,9925,750845,76.17815706006556,32.01750116348266,43,,False,True,37.12625,RightFoot,FirstHalf,False
3608070,https://www.fotmob.com/livescores/3608070/matchfacts/celtic-vs-dundee-fc,Scotland Premiership,64,08-August-2021,Celtic,Dundee FC,Stephen Welsh,Celtic,2316853835,AttemptSaved,FromCorner,0.0441,0.1178,9925,1052686,91.19999694824219,30.05190476,43,,False,True,32.09375,RightFoot,FirstHalf,False
3608070,https://www.fotmob.com/livescores/3608070/matchfacts/celtic-vs-dundee-fc,Scotland Premiership,64,08-August-2021,Celtic,Dundee FC,Stephen Welsh,Celtic,2316869985,Miss,FromCorner,0.0867,,9925,1052686,98.3421052628,34.91500058174134,47,,False,False,37.431250000000006,Header,SecondHalf,False
3608070,https://www.fotmob.com/livescores/3608070/matchfacts/celtic-vs-dundee-fc,Scotland Premiership,64,08-August-2021,Celtic,Dundee FC,Cillian Sheridan,Dundee FC,2316870555,Miss,ThrowInSetPiece,0.1205,,8284,56852,99.2105277880393,29.631666665,48,,False,False,29.127380951,LeftFoot,SecondHalf,False
3608070,https://www.fotmob.com/livescores/3608070/matchfacts/celtic-vs-dundee-fc,Scotland Premiership,64,08-August-2021,Celtic,Dundee FC,Tom Rogic,Celtic,2316871141,Goal,RegularPlay,0.3183,0.4521,9925,303899,93.80000305175781,39.208809525,49,,False,True,35.9825,LeftFoot,SecondHalf,False
3608070,https://www.fotmob.com/livescores/3608070/matchfacts/celtic-vs-dundee-fc,Scotland Premiership,64,08-August-2021,Celtic,Dundee FC,Paul McGowan,Dundee FC,2316872689,Miss,RegularPlay,0.0901,,8284,35587,94.8684225235393,28.70714413846489,51,,False,False,28.539047618000005,RightFoot,SecondHalf,False
3608070,https://www.fotmob.com/livescores/3608070/matchfacts/celtic-vs-dundee-fc,Scotland Premiership,64,08-August-2021,Celtic,Dundee FC,Liel Abada,Celtic,2316879487,Miss,RegularPlay,0.4906,,9925,1091975,98.4385950185607,30.316,59,,False,False,40.049285714999996,LeftFoot,SecondHalf,False
3608070,https://www.fotmob.com/livescores/3608070/matchfacts/celtic-vs-dundee-fc,Scotland Premiership,64,08-August-2021,Celtic,Dundee FC,Jordan McGhee,Dundee FC,2316882091,Miss,FromCorner,0.0522,,8284,445510,96.1228040718214,37.744,63,,False,False,33.695,Header,SecondHalf,False
3608070,https://www.fotmob.com/livescores/3608070/matchfacts/celtic-vs-dundee-fc,Scotland Premiership,64,08-August-2021,Celtic,Dundee FC,Kyogo Furuhashi,Celtic,2316882851,Miss,RegularPlay,0.3865,,9925,826089,95.83333480453929,37.744,64,,False,False,26.516562500000003,RightFoot,SecondHalf,False
3608070,https://www.fotmob.com/livescores/3608070/matchfacts/celtic-vs-dundee-fc,Scotland Premiership,64,08-August-2021,Celtic,Dundee FC,Kyogo Furuhashi,Celtic,2316884821,Goal,RegularPlay,0.5394,0.9389,9925,826089,96.0263143160607,35.143750000000004,67,,False,True,31.178749999999994,RightFoot,SecondHalf,False
3608070,https://www.fotmob.com/livescores/3608070/matchfacts/celtic-vs-dundee-fc,Scotland Premiership,64,08-August-2021,Celtic,Dundee FC,Ryan Christie,Celtic,2316886771,Miss,RegularPlay,0.0577,,9925,439369,92.9000015258789,22.80815393948713,72,,False,False,28.707142856,RightFoot,SecondHalf,False
3608070,https://www.fotmob.com/livescores/3608070/matchfacts/celtic-vs-dundee-fc,Scotland Premiership,64,08-August-2021,Celtic,Dundee FC,Odsonne Edouard,Celtic,2316895979,AttemptSaved,RegularPlay,0.0596,0.3581,9925,637746,92.30000305175781,24.139362527556433,84,,False,True,36.36375,RightFoot,SecondHalf,False
3608070,https://www.fotmob.com/livescores/3608070/matchfacts/celtic-vs-dundee-fc,Scotland Premiership,64,08-August-2021,Celtic,Dundee FC,Anthony Ralston,Celtic,2316896315,Goal,RegularPlay,0.0708,0.1681,9925,668422,95.06140203506071,39.460951740767555,84,,False,True,32.17,LeftFoot,SecondHalf,False
3608070,https://www.fotmob.com/livescores/3608070/matchfacts/celtic-vs-dundee-fc,Scotland Premiership,64,08-August-2021,Celtic,Dundee FC,Liel Abada,Celtic,2316897617,AttemptSaved,RegularPlay,0.0552,0.2353,9925,1091975,99.784482759,20.706241774128216,86,,False,True,31.331249999999997,RightFoot,SecondHalf,False
3608070,https://www.fotmob.com/livescores/3608070/matchfacts/celtic-vs-dundee-fc,Scotland Premiership,64,08-August-2021,Celtic,Dundee FC,Carl Starfelt,Celtic,2316898149,Miss,FromCorner,0.0653,,9925,497662,98.24561550703929,29.54762032846489,86,,False,False,41.483437499999994,Header,SecondHalf,False
3608070,https://www.fotmob.com/livescores/3608070/matchfacts/celtic-vs-dundee-fc,Scotland Premiership,64,08-August-2021,Celtic,Dundee FC,Odsonne Edouard,Celtic,2316900589,Goal,Penalty,0.7884,0.9833,9925,637746,94,34,90,0,False,True,32.17,RightFoot,SecondHalf,False
3608070,https://www.fotmob.com/livescores/3608070/matchfacts/celtic-vs-dundee-fc,Scotland Premiership,64,08-August-2021,Celtic,Dundee FC,David Turnbull,Celtic,2316902049,Miss,RegularPlay,0.0256,,9925,750845,73.58786236153443,35.75374941825867,90,2,False,False,39.797142858,RightFoot,SecondHalf,False
3608070,https://www.fotmob.com/livescores/3608070/matchfacts/celtic-vs-dundee-fc,Scotland Premiership,64,08-August-2021,Celtic,Dundee FC,Liel Abada,Celtic,2316902669,Miss,RegularPlay,0.6804,,9925,1091975,100.63793248175413,31.86500058174133,90,3,False,False,30.279999999999998,RightFoot,SecondHalf,False
3608072,https://www.fotmob.com/livescores/3608072/matchfacts/hibernian-vs-ross-county,Scotland Premiership,64,08-August-2021,Hibernian,Ross County,Martin Boyle,Hibernian,2316821363,Miss,RegularPlay,0.047,,10251,192782,96.60526021232141,19.304967888128218,2,,False,False,40.721666666999994,RightFoot,FirstHalf,False
3608072,https://www.fotmob.com/livescores/3608072/matchfacts/hibernian-vs-ross-county,Scotland Premiership,64,08-August-2021,Hibernian,Ross County,Jordan White,Ross County,2316826159,Miss,RegularPlay,0.0739,,8649,154893,97.18421347027859,36.592501163482666,8,,False,False,30.492499999999996,Header,FirstHalf,False
3608072,https://www.fotmob.com/livescores/3608072/matchfacts/hibernian-vs-ross-county,Scotland Premiership,64,08-August-2021,Hibernian,Ross County,Kyle Magennis,Hibernian,2316830775,Miss,FromCorner,0.0792,,10251,792700,98.6315818917786,40.46952381,13,,False,False,38.872619049,LeftFoot,FirstHalf,False
3608072,https://www.fotmob.com/livescores/3608072/matchfacts/hibernian-vs-ross-county,Scotland Premiership,64,08-August-2021,Hibernian,Ross County,Alex Iacovitti,Ross County,2316832151,Miss,SetPiece,0.0362,,8649,687346,90.5999984741211,31.63625116348266,14,,False,False,42.46625,Header,FirstHalf,False
3608072,https://www.fotmob.com/livescores/3608072/matchfacts/hibernian-vs-ross-county,Scotland Premiership,64,08-August-2021,Hibernian,Ross County,Christian Doidge,Hibernian,2316833175,Miss,FromCorner,0.0562,,10251,426326,93.19999694824219,35.143750000000004,15,,False,False,26.4009375,RightFoot,FirstHalf,False
3608072,https://www.fotmob.com/livescores/3608072/matchfacts/hibernian-vs-ross-county,Scotland Premiership,64,08-August-2021,Hibernian,Ross County,Martin Boyle,Hibernian,2316837645,Goal,RegularPlay,0.0271,0.1988,10251,192782,76.8538834968,43.10218661785126,22,,False,True,31.941249999999997,RightFoot,FirstHalf,False
3608072,https://www.fotmob.com/livescores/3608072/matchfacts/hibernian-vs-ross-county,Scotland Premiership,64,08-August-2021,Hibernian,Ross County,Kyle Magennis,Hibernian,2316839799,Goal,RegularPlay,0.298,0.7867,10251,792700,97.2807032260393,36.592501163482666,26,,False,True,31.1025,Header,FirstHalf,False
3608072,https://www.fotmob.com/livescores/3608072/matchfacts/hibernian-vs-ross-county,Scotland Premiership,64,08-August-2021,Hibernian,Ross County,Ryan Porteous,Hibernian,2316841305,Miss,RegularPlay,0.0202,,10251,770998,69.5334951488,50.7268789793,29,,False,False,25.99625,RightFoot,FirstHalf,False
3608072,https://www.fotmob.com/livescores/3608072/matchfacts/hibernian-vs-ross-county,Scotland Premiership,64,08-August-2021,Hibernian,Ross County,Christian Doidge,Hibernian,2316843903,Goal,RegularPlay,0.0484,0.2999,10251,426326,94.4824561388,37.744,33,,False,True,37.05,Header,FirstHalf,False
3608072,https://www.fotmob.com/livescores/3608072/matchfacts/hibernian-vs-ross-county,Scotland Premiership,64,08-August-2021,Hibernian,Ross County,Jamie Murphy,Hibernian,2316846021,AttemptSaved,RegularPlay,0.0239,0.1411,10251,72464,73.70048200226887,45.402039281587136,36,,False,True,36.66875,RightFoot,FirstHalf,False
3608072,https://www.fotmob.com/livescores/3608072/matchfacts/hibernian-vs-ross-county,Scotland Premiership,64,08-August-2021,Hibernian,Ross County,Ross Callachan,Ross County,2316847331,Miss,RegularPlay,0.0554,,8649,263675,91.69999694824219,37.768000091552736,37,,False,False,31.026249999999997,RightFoot,FirstHalf,False
3608072,https://www.fotmob.com/livescores/3608072/matchfacts/hibernian-vs-ross-county,Scotland Premiership,64,08-August-2021,Hibernian,Ross County,Christian Doidge,Hibernian,2316850767,Miss,RegularPlay,0.4837,,10251,426326,99.68965661975413,42.63968705892563,40,,False,False,28.539047618000005,LeftFoot,FirstHalf,False
